Rep_333_1_IN,Rep_333_1_IP
0,0
0,0
0,0
0,0
0,0
0.577221,0
0,0
0.0613448,0.386933
0,0
0,0
0,0
0.0501032,0.0395418
61.9912,159.895
0,0
0.992198,0
0,0
0,0
0,0
0,0
0,0
0.3634,0
0,0
6.78264,6.19914
0,0
0,0
0,0
0,0
0.501472,0.980015
0,0
1.31173,2.43874
0,0
0,0
0,0
0,0
0,0
0,0
0.0776428,0.147008
1.55674,3.00325
0,0
0.541566,0
0,0
0,0
0.139538,0.261661
0,0
2.48558,5.39618
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.171846,0
3.27627,1.63159
0,0
0.038422,0
0,0
0,0
0.129418,0
0.0893093,0.279096
0,0
0,0
0,0
0,0
0,0
0.0138703,0.087599
0.277498,0.875515
0.910348,1.57194
0,0
0,0
0,0
0.111222,0
12.2111,30.9675
0,0
0,0
0,0
0.119346,0
0,0
0,0
0.039254,0.0619681
0,0
0,0
0,0.143482
0,0
0.31917,0
2.67443,7.16002
0,0
0,0
0,0
0,0
0,0
11.1275,10.7972
0,0
0.254396,0.556498
0.167549,0.444438
0,0
0,0
0,0
0,0
0,0
0.0507692,0.146929
0,0
0.0571808,0
0,0
0.0748484,0.0393992
0,0
0,0
0.0124244,0
0,0
0,0
0,0
0,0
48.3502,81.5182
0,0
0,0
18.8708,38.9363
0,0
0,0
0.939399,1.16362
0,0
0.0405718,0
0.239537,0
0,0
0.269828,0.540337
0,0
0,0
0,0
46.6048,93.9832
0,0
0,0
0,0
0,0
2.82607,5.18847
0,0
66.3603,171.357
0,0
0.0955833,0
0,0
17.2122,1.51296
0,0
0,0
0,1.25853
0,0
0,0
0,0
1.95219,2.46601
0,0
0,0
0,0
0,0
0.0306237,0
0.00470307,0
0.458459,1.97234
0,0
0.671112,0
2.53686,5.5976
0,0
0.223028,0
0,0
0,0
1.26218,1.08203
0,0
0.0862787,0.0255294
0,0
0,0
21.9823,29.3412
0,0
0,0
0.134209,0
0,0
0,0
0,0
0,0
9.52423,11.0521
0,0
0.0291534,0
0,0
0,0
0,0
0,0
0,0
0.19174,0
0,0
89.2092,181.888
0,0
0.0243683,0
0,0
0,0
0,0
0,0
0,0
0,0
6.52037,12.5844
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.398544,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.0426176
0,0
0,0
0.697944,0
2.83004,2.9199
0,0
0.0312316,0.0369506
0,0
0,0
0.0289242,0.0342573
0,0
0,0
0,0
0,0
0,0.284701
0,0
0.00149498,0
0,0
0,0
0,0.0594999
0.0200443,0
0,0
0,0
0,0
0,0
0,0
0,0.0245962
0,0
0,0
0,0
0,0
0,3.64818
0.832573,0
0,0
0,0
0,0.0828998
0.082774,0
0,0
0,0
0,0
0,0.123701
0,0
0,0
0.0160749,0.145945
0,0
0,0
0,0
0.265126,0.418335
0,0
0.261138,0.0858716
0,0
0.156587,0.493564
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0187507,0.0641553
0,0
0,0
3.53279,0
0,0
19.086,43.5513
0,0
0,0
0,0
12.5246,14.7559
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.169173,0.578287
0,0
0,0
0,0
0,0
0,0
8.67245,15.7699
0,0
0.375833,0.45432
0,0
0,0
0.0702764,0.0554882
213.073,398.665
0,0
0,0
0,0
0,0
0,0
0,0.183212
0.0432326,0
0,0
0,0
0,0
0.089673,0.0707756
0,0
0,0
1.10073,1.34034
0,0
0,0
0,0
0,0
0,0
0,0
8.52373,19.4468
0,0
0,0
0.0541005,0.0427083
0,0
0.0177845,0.0140418
0,0
0,0
0,0
0,0
0.757117,1.00672
0,0
0,0
0,0
0,0
0,0
0,0
0.210909,0
0,0
0,0
0,0
0,0
33.5519,44.9742
9.16254,12.5263
0,0
0,0
0,0
6.30732,15.3261
0.0104294,0
0,0.261305
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.116976,0.31468
0,0
116.761,251.786
0,0
0,0
0.0569204,0.359343
0,0
0,0
0,0
0,0
0,0
0,0
0,0
239.013,374.671
0,0
0.647737,0
0,0
0,0
0,0
0.1817,0.349922
0.0206358,0
0,0
0.0742717,0.357871
0,0
0,0
0.127013,0
0,0
0,0
0,0
0,0
0,0
0,0
0.00819143,0.203121
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.743207,1.44966
0,0
0,0
0,0
0,0
0,0
0,0
0.46647,0.441508
0,0
0,0
0,0
0,0
0.00914198,0.047633
0.183986,0
0,0
0.205884,0
0,0
0,0
0.02441,0
0,0
0,0
83.6441,54.0569
0.173907,0.205771
0,0
0,0
0,0
0,0
0.601647,0.44299
0.964347,0
0,0
0,0
0,0.0425026
0,0
0,0
0,0
0,0
0,0
0.140542,0.0369506
19.8768,179.043
0,0
0,0
0,0
0,0
0.00958655,0
0,0
0.40925,0.420718
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.0874266
0,0
0.15985,0
0,0
0.405181,0.258624
0,0
0.00171772,0.0596785
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.056292,0
0,0
0,0
0.0954008,0.0065506
0.0945088,0.670882
0,0
0,0
0.135462,0.106883
0,0
0.00638603,0.00331549
16.842,42.8124
0,0
0,0
2.16193,1.92338
62.9214,134.294
0.0143382,0
0,0
0.00424225,0.020094
0,0
0,0
0,0
0.0364514,0.134296
0,0
0,0
0,0
0.0492873,0
0,0
0,0
0,0
0.218413,0
0.192134,0.067358
0,0
10.1187,14.6885
0,0
0,0
0,0
0,0
0,0
0,0
0.724621,0.672478
0,0
0,0
0,0
0,0
0,0
0,0
0.0340339,0
0,0
0,0
0.015145,0.107602
0,0
1.28871,1.48389
4.69202,10.0338
0,0
0,0
0,0
0.355464,0
0,0
0.123633,0.194971
0,0.0504589
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.976752,0.287881
0,0
0,0
0,0
0,0
0.220104,0
0.528016,0.292911
0,0
0.112044,0.181798
0,0
0.283336,0
0.913449,1.27619
0,0
0,0
0,0
0.853848,1.62367
0,0
0.2006,0
0.115562,0
0,0
0,0
0,0
0.00960698,0.0101134
0.093173,0.0226386
3.49362,9.88987
0,0
0,0
0.101096,0
0.032843,0
0,0
0,0
0,0
0,0
0,0
0,0
7.34938,5.7738
0,0
0,0
0,0
0,0
0.881399,1.37991
0,0
0,0
1.79887,3.14137
0,0
0,0
0,0
0,0
0,0
0.0124244,0
0,0
0,0
0,0
0,0
0,0.0632843
0,0
0,0
0,0
0,0
0,0
2.98663,9.27078
0,0
0.340344,0
0,0
7.18738,22.9531
0,0
0,0
0.18312,0.0722642
0,0
0.0793075,0
0,0
0,0
0,0
0,0
0,0
15.3675,21.7092
0.857306,0.511979
21.071,40.8771
0,0
0,0
0,0
0,0
0.0534256,0
0,0
0,0
0,0
0.0278052,0
0.125206,0.658316
0,0
2.84344,8.36565
0,0
0,0
0,0
1.86336,8.80412
0,0
0,0
0,0
0,0
0,0.0518656
0,0
0,0
0,0
0.054547,0.0858557
2.07602,1.67018
0,0
0.0462278,0
1.4042,0.316007
0,0
0.202177,0
0,0
0.0921078,0
0,0
0,0
0,0
0,0
0.103556,0.167567
0,0
0.0936998,0.0369506
0,0
7.40728,9.39303
4.59402,10.6611
0,0
0,0
0,0
1.41603,2.35528
0,0
0,0
0,0
0,0
0.103055,0
0,0
1.35946,0
0,0
0,0
0.0191771,0
0.779732,1.68296
0,0
0.00688969,0.0391713
0,0
0.916187,0
81.7666,164.777
0,0
0,0
0,0
0,0
0,0
0,0
0.237632,0
0,0.137704
0,0
0,0
0,0
0.099913,0
0,0
18.1543,46.927
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.39143,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.691047
0,0
0,0
0,0
0,0
0,0
32.0879,47.5959
0,0
0,0.0694217
0,0
0,0
0.10994,0.0130909
0,0
0,0
0,0
0,0
0.0177385,0.0560084
0,0
0,0
0,0
0,0
0,0
0,0
0.247974,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.276187,0
0.0142334,0.157309
0.0547588,0.149494
0.0587123,0
0.126983,0.601554
0,0.147002
0,0
0,0
0,0
0.0334794,0.0724411
0,0
0,0
18.611,25.158
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
43.2479,85.6356
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9869.3,13397.6
0,0
0.0902484,0.142393
2.97722,5.73101
0,0
0.911608,1.15541
0,0
0,0
0,0
0,0
1.51081,0
0,0
0,0
0,0
0,0
0,0
3.24524,4.0128
2.16978,0
0,0
0.0637607,0.0503112
0,0
0,0
0.0583987,0
0,0
0,0
0.465289,0.146621
10.3585,10.3225
0,0
0,0
0.214122,0.0751076
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.85637,6.80587
0.503603,0
1.33376,1.85469
0,0
0,0
3.19476,6.0858
0,0
5.58831,13.6921
0.209584,0.413501
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.732192,4.06762
0,0
0,0
0,0
0,0
2.24963,0.488138
0,0
0,0
24.9395,33.4533
0,0
0,0
0,0
0,0
0.0788062,0
0,0
40.5509,130.184
0,0
0.453809,0
0.631617,0.605334
0,0.0916061
0,0
0,0
0,0
0.0909525,0
0,0
0,0
0,0
0,0
0,0
0.115657,0.547605
0,0
0,0
41.9842,119.271
0,0
0,0.00215158
0,0
0,0
0,0
0,0
0.0468473,0.0739012
0,0
0,0
0,0
0,0
0.838288,0.199454
11.4416,10.1706
0,0
0.106257,0
0,0
0,0
0,0.0206861
7.48978,11.8975
0.0231378,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0254027,0.200478
0,0
0,0
0,0
0,0
0.0190165,0
0,0
0,0
0,0
0.0461376,0.234966
44.4039,32.3941
0.988143,0
1.20643,2.89939
0,0
1.60833,3.6155
0,0
0,0
0,0
1.5765,3.46908
0,0
0.0453979,0
0,0
0,0
0,0
0,0
0,0
0.2226,0
0.130314,0
0,0
0,0
0.0638364,0
0,0
0,0
0,0
1.19429,5.45465
1.73753,0.554094
0,0
0.0644757,0
0,0
0,0
0.557389,0
0,0
0.10917,0.10847
0,0
0,0
0,0
51.4612,132.225
5.0339,3.3657
0.00877452,0
0,0
0,0
0,0
0,0
0,0
0.0890039,0.0958185
0,0
0.0231313,0.0182535
9.49218,16.11
0,0
0.0257099,0.0270659
0,0
0,0
0,0
0,0
0,0
0,0
0,0.701081
3.82957,3.70843
0,0
0,0
0,0
0,0
0,0
115.073,136.485
6.64316,5.4049
0,0
0,0
0,0
0.87386,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.25406,0.354978
1.21649,1.04006
0,0
0,0
0,0
0,0
0,0
0.1817,0
0,0
0.024715,0
0,0
0,0
0,0
0,0
0,0
6.99357,51.4403
0,0
0,0
1.37751,2.25196
0,0
0.117215,0
0,0
0,0
0.0598323,0
0.0234821,0.00285262
0.118058,0.744701
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.30853,1.42575
0,0
0,0
0,0
0.34853,0
29.7735,60.275
0.00295494,0.0933083
0,0
0,0
0,0
0.125332,0.342562
0,0
0,0
14.8536,31.7061
1.88897,2.59328
0.0544664,0.0966517
0,0
0,0
0,0
0,0
0,0
0.234237,0
0,0
0,0
0,0
0,0
0,0
2.36029,2.77431
2.65638,14.4153
0,0
0,0
0,0
0,0
0.179857,1.22229
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.317738,0.613093
0,0
0,0
51.3344,72.1395
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.978448,0
0,0
0,0
0,0
0.0823835,0.364223
0,0
0,0
0.0126415,0
0,0
0,0
0,0
0,0
0.389744,0.685638
0,0
0,0
0,0
0,0
0,0
0,0
0.0231588,0.191757
0,0
0.318469,0.372206
0,0
0.265909,0.498074
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0267361,0.0763645
2.62562,4.16816
0,0
0,0
0.0557067,0.125656
0,0
0,0
2.65196,1.2054
0,0
0.589165,0
0,0.351489
0,0
28.4005,23.0804
0,0
0,0
0.0382195,0.271511
0.0444977,0
0,0
14.2336,19.4007
0,0
0,0
0.03634,0
0,0
0,0
0,0
0,0
0,0
0.0573084,0
0,0.025709
0,0
0,0
0.294624,0.0929967
0,0
0,0
0,0
0,0
0,0
0,0
0.189615,0
0,0
0,0
0,0
4.01979,4.18118
0,0
0.564128,0.121421
0.060337,0.218679
0.00154664,0
0,0
0,0
0,0
0,0
3.92486,9.35483
0,0
0,0
0.0699255,0
0,0
0,0
0.0176689,0
0.171268,0.26295
0,0
0,0
0,0
0,0
0,0
0.0932062,0
0.00403193,0.00339577
0,0
1.5953,0
0,0
0,0
0.0097048,0.0919363
0.472922,0
0,0
0,0
0,0
0,0
0,0
0,0.0206861
0,0
0.463746,0
0,0
0,0
0,0
0.64919,0
0,0.0442508
0,0
2.08836,4.68979
0,0
0,0
0,0
0,0
0.0704493,0
0,0
0,0
0,0
0,0
0,0
0,0
0.00621391,0.00322614
0.023937,0.1512
0,0
0.159386,0.139793
0.118058,0
0.0911017,0.0479252
6.2535,5.47606
0.709883,0
0,0
0,0.0916061
0.123081,0.0125878
0,0
0,0
0,0
0,0
0,0
0,0
0.0478784,0
0,0
2.03271,6.5664
0,0
0,0
10.2852,24.1049
0,0
0,0.177555
0,0
0,0
0,1.76225
0,0
0,0
0,0
0,0.0772298
0,0
0,0
0,0
0,0
1.33449,0.714967
0,0
0,0
9.70235,22.2106
0.0190943,0.0180936
1.05629,1.30302
0.106616,0.336362
0,0
0,0
0,0
34.1107,87.2749
0,0
0,0
0,0
0,0
0,0
0,0
11.2703,34.9462
0,0
0.0562658,0
0,0
0,0
0.225422,0.355005
0,0
3.45454,7.43006
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.29767,2.41898
0.0672347,0
0,0.84024
0.187141,0
0.00828912,0
0,0
0,0
0.0634697,0.136036
0,0
0.0312922,0
0,0.219426
56.1946,102.108
0.0468473,0.172436
0,0.0201765
0,0
0,0
0,0
0,0
0,0
2.33558,4.14696
31.3137,51.4905
0.0207899,0.0131276
0,0
0,0
1.82647,5.09833
0.0234849,0
0,0
0.294583,0
0.0865007,0.0511839
0,0
0,0
0,0
0,0
0,0
0,0
3.642,8.21555
0,0
0,0
5.59707,7.41686
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.085923,0
0,0
0,0
0.25475,0
0,0
0.0300806,0
1.56868,1.69376
0,0
0.0140677,0
0,0
0,0
0.198892,0
0,0.733847
0,0
0,0
0.247101,3.74431
0,0
0,0
0,0
2.34961,0
0,0
0,0
0,0
0,0
0,0
0.212444,0.66983
0,0
0.133095,0
0,0
0,0
0.471507,1.29069
100.464,136.197
0,0
0,0
0,0
0.13217,0
0,0
0.263012,0.829378
0.167223,0.0659569
0,0
0,0
0,0
0,0
0,0
0,0
25.7055,94.0083
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.17861,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0645333,0.024883
0,0
0,0
0,0
0,0
0,0
0.211728,0.638271
0,0
0,0
0,0
0.0457625,0.0131347
8.57291,17.5935
0,0
0,0
0,0
31.5677,43.1358
0,0
0,0
4.45729,2.92254
0,0
0,0
0,0
0,0
0.68922,1.51869
0,0
0,0
0.210091,0
0,0
0,0
0,0
0,0
0,0
0,0
3.54762,8.77276
0,0
0,0
0,0
0,0
0.0402513,0
9.06566,13.7777
0,0
0,0
0,0
0,0
0,0
0,0
0,0.53799
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.254437,0.496041
18.2291,43.2667
0,0
0.11151,0.0109901
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.390793,0.644758
0,0
0,0
0,0.394976
0,0
0,0
0.0101848,0.0803787
0,0
0.36381,0
0,0
0,0
0,0
0,0
0.0378174,0
0,0
0,0
0.139283,0
0,0
0,0
0,0
0,2.00687
0.154185,0.851478
0,0
0.0172623,0
0.0572199,0
0,0
0.269835,0
0,0
0,0
0,0
0,0
0,0
3.01538,10.6907
0,0
0.103498,0.0816249
0,0
0.0287701,0
0,0
0,0
0,0
0,0
0,0
0,0
1.13209,0.13839
0,0
0,0
0.046865,0
0,0
0,0
2.0909,4.89809
0,0
0,0
0,0
0,0
0,0
0,0
1.09889,0
0,0
0,0
0,0
0,0
4.9137,10.3649
0.269837,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.135561,0
0,0
0,0
0,0
0,0
0,0
0,0
27.7597,44.1239
0.910354,1.35477
0,0
0,0
0,0
14.9307,22.6078
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.255394,0.636702
0.133386,0
0,0
0,0
0.168272,0.530375
0,0
0.0826582,0
0,0
0.980843,0
0,0.368379
0,0.121728
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.178602,0.610683
0,0
0,0
0,0
0,0
2.0956,5.39799
0,0
0,0
0.384026,0.173682
0,0
0,0
0.225376,0.710522
0,0.122046
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.80191,24.0349
0.0181913,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0659024,0.00433523
0,0
0,0
0.66227,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.120006,0.170508
0,0
0,0
101.151,282.33
0,0
0.101567,0
0,0
0,0
0,0
2.0516,5.08474
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.261305
0,0
0,0
0.0906178,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.434444,0.171061
0,0
0.0324154,0.0511883
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.124862,0.433722
0.255749,0
0,0
0,0
0,0
0,0
0.28312,0
0,0
0,0
0,0
0,0
0.466526,0
0.00727255,0.0669808
0,0
0,0
0,0
0,0
0.325977,0
0,0
0,0
0,0
0,0
0,0.0557117
0,0
0,0
0,0
0.125863,0.0397462
0,0
0,0.0538152
0,0
0.249083,0.180679
0,0
0,0
123.443,9.65188
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0130169,0.123338
5.3991,5.06916
21.6893,56.7014
0,0
0,0
0,0
0.0850204,0.307449
0.964132,2.70136
10.3846,2.55793
0,0
0,0
0,0
0,0
0,0
25.3284,61.3776
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.275421,0.0964907
0.504312,0
0,0
0.110658,0.26323
49.098,90.2483
0.0569615,0.121179
0,0
0,0
0.029158,0
10.235,24.4383
0.154991,0
0,0
0,0
1.30401,2.60679
0.256102,0.375123
0,0
1.16461,2.06031
0,0
0,0
0.0983544,0
0,0
0,0
0,0
0.0753137,0.0289306
0.512619,0.323422
0,0
0,0
0,0
0,0
1.82493,1.42872
0,0
0,0
0.044422,0.0129241
0.00150491,0
0,0
0.118058,0
0,0
0,0
1.15914,0.912353
0,0
0.209584,0
0,0
0,0
0,0
0,0
0.114658,0
0,0
0,0
0.00960698,0.0101134
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.89397,0.842952
0.49266,0.333333
0,0
0,0
0.804093,0.968685
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.113841,0
0,0
0,0
0,0
1.79659,4.45758
0,0
0,0
0.0282852,0.0976589
0,0
0.12695,0
0,0
15.2964,21.5044
0.710135,10.8602
0,0
0,0
0,0
1.62122,3.42211
0,0
0,0
9.24006,30.763
0,0
0,0
2.62314,5.38697
0,0
0,0
0,0
0,0
0.235724,0.591481
0.537302,0
0,0
0,0
0,0
0,0
1.40421,1.32632
0,0
0,0
0,0
0.0177121,0
0,0
0,0
0,0
0,0
4.22536,11.5112
0,0
0,0
0,0
0,0
0.40048,0.420257
0.00970199,0
0,0
0,0
0,0
0,0
0.0975902,0.176096
0,0
0,0
0,0
0,0
0,0
16.8891,28.7849
0,0
0,0
0.64248,0.659324
0,0
0,0
0,0
0,0.282817
0,0
0,0
0,0
0,0
0,0
0,0
0,0.225701
0,0
0,0
0.0191637,0
0,0
0,0
0,0
0,0
0,0
0.861887,0
0.949464,2.76936
0,0
0,0
0,0
0,0
0,0
0,0
0.596804,0
0,0
4.73675,22.4029
0,0
0,0
0.15313,0
0.551376,0
0,0.0206861
0,0
0.82055,0
0,0
0,0
0.0104875,0.0165631
0,0
0,0
1.51151,1.02288
0,0
0,0
0,0
0,0
0.163128,0.128797
0,0
0,0
0,0
0.0366731,0
2.12867,5.23685
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.0944679
0,0
0,0
0,0
0,0
0,0
0,0
0.0467437,0.206199
0,0
0,0
0.997393,0.262462
0,0
0,0
0.255749,0
0.153348,0
0.0661085,0
0,0
0,0
0.146299,0
0,0
0,0.0769581
0,0
0.046709,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0285686,0.120299
0.444948,0.442235
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0188897,0.0296081
5.27261,9.21477
0,0
0,0
0,0
0.0636919,0
0.0191419,0.0301438
0,0
0,0
0,0
48.3502,81.5182
0,0
0,1.54527
10.947,18.1725
0,0.398569
0,0
0,0
0,0
3.21801,6.15285
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.04806,0
0.306696,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.0139362
0,0
0.207413,0.848105
0,0
0,0
0,0
0,0
0,0
0.129034,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.0496904
0,0
0,0
0,0
68.2314,266.716
0,0
0,0
0,0
0,0
0.188063,0.880337
0.225273,0
0,0
0,0
0.0337242,0.0266303
0,0
0,0
0.0306659,0
0,0
0,0
0,0
0,0
0.036865,0
0,0
0,0
16.0847,38.8641
0,0
0,0
0,0
0,0
0,0
0.133796,0
0,0
0.011149,0
0,0
0,0
0.0380856,0
0.0113397,0
0,0
0,0
0,0
0,0
0,0
0.0183858,0
18.7729,53.4477
0.189842,0.449204
2.10246,1.04789
0.430945,0
0,0
16.5183,27.8646
0,0
0,0
0,0
0,0
0,0
0,0
0.32077,0.106706
0,0
0,0
0,0
0,0
0,0
1.70451,0
0,0
0,0
0,0
0.056198,0
0.258738,0
2.52566,8.965
0,0
0,0
5.65818,15.5176
0,0
0,0
0,0
0,0
0,0
0.0927499,0.0390268
0,0
0.045532,0.0719043
0.018651,0
0,0
0,0
0,0
0.784131,1.53302
0,2.49959
7.68909,20.8605
20.6342,44.4275
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.84884,13.5527
0,0
0,0
0,0
0,0
0,0
0,0
0.116797,0
0,0
0,0
0,0
0,0
0,0.0206861
0,0
0,0
0,0
2.24505,0.642998
0.198418,0
0,0
0,0
0,0
0.195313,0.0283264
0,0
0,0
0,0
21.5109,55.165
0,0
0,0
1.76995,2.50678
0,0
0,0
0,0
0,0
15.1786,3.88758
4.99536,11.4344
1.26088,1.29062
0,0
0,0
0,0.208588
0,0
84.6215,211.207
0,0
0.846849,2.34739
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0684681,0.288064
0.578214,1.6978
8.46993,21.0331
0,0
0.081117,0.127983
0,0
29.6235,72.7638
0.0519434,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.0469735
16.8579,28.6351
0.0957756,0
0.0247432,0
0.0047809,0.0075455
0,0
0,0
0,0
0,0
0,0
0,0
0.129452,0
0,0.00691909
0,0
46.6048,93.9832
0,0
0,0
0,0
0,0
1.53206,4.77758
0,0
0,0.00972542
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.1882,0.0212058
0.531291,1.04237
0,0
0,0
0,0
0,0
0,0
0.335095,0.714201
0,0
0,0
0,0
0,0
15.174,32.9339
0,0
0,0
0,0
2.88791,3.71268
0.14699,0.174192
0,0
0.484682,0
0,0
1.19914,1.61607
0,0
0,0
0,0.0410767
0,0
0,0
0,0
0.558421,0
0.0389727,0
4.02173,6.78322
0,0
9.26842,17.9432
0,0
0.0423843,0.0751235
0.925885,2.43445
0,0
0.425845,1.04131
0,0
0.124784,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
37.7807,68.5113
0.101374,0
0,0
1.2418,0.891319
0,0
0,0
0,0
0,0
0.203828,0.53608
0.0211164,0
0,0
0,0
0,0
0,0
0.0230398,0
0,0
0,0
0,0
0,0
0,0
0.133217,0.946439
0,0
0.0355855,0
0,0
0,0
0,0
0,0
0,0
0,0
0.522104,0.229492
0,0
0,0
0.451443,0.0419288
0,0
0.279484,0
0,0
0,0
0.107379,0.847399
0,0
0,0
0,0
0,0
3.35008,3.81214
0,0
0,0
0,0
0,0
0,0
0,0
0.252986,0
0.155002,0.165388
0.0259881,0.00684048
0,0
0,0.335997
0.343668,0.717056
0,0
0,0
0,0
0,0
495.294,109.317
0,0
0,0
0,0
0.157188,0.124054
0,0
0.0372644,0
0,0
0,0
0,0
0,0
3.02189,0
0,0
0,0
0,0.0507112
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.157065,0.328507
0,0
0,0
0,0
1.06332,0.855327
0,0
3.40566,7.13957
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.43076,4.20877
0,0
0,0
0.134209,0
0,0
0,0
0,0
0.210311,0.165997
1.05888,2.74744
0,0
6.36099,12.9615
0,0
0.205646,0.3526
0,0
0,0
10.0673,33.6181
0.0949212,0.748673
0,0
0,0
0,0
0,0
0,0
0.0866072,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.329943,0.217061
0,0
0,0
0,0
0,0
0,0
1.06612,6.72192
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
136.43,551.066
13.8797,14.5859
0,0
0.915653,0
0,0
5.07355,13.0367
0,0
0,0
0,0
0.126431,0.133055
43.7326,78.7727
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.20598,2.79588
0,0
2.0687,6.44877
0,0
0,0
0,0
0,0
0.51981,0
0,0
0.00511821,0.00808022
0,0
10.5613,18.5417
0,0
0,0
1.8836,2.3528
0,0
0,0
0,0
0.209635,0.477778
0,0
0,0
15.156,36.0327
0,0
1.02118,0.415566
0,0
0,0
0,0
0,0
0,0
0.0468473,0
0,0
6.14689,0.236191
0.607022,0
0,0
0,0
0,0
0,0
0,0
0,0
0.617497,0.183264
0,0
0.483331,1.22775
0,0
0,0
0,0
0,0
0,0
0,0
0.0284421,0
0.624893,0.0657635
0.262012,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
11.6882,9.69905
0,0
0,0.0709928
0.0613448,0.386933
0,0
1.14026,3.24441
0,0
0,0.588677
0,0
0,0
0,0.0256132
0,0
0,0
0,0
0,0
66.7584,178.142
